,imagename,captions
1562,troll_149.jpg,GIRLS WHILE STOPPING THEIR SCOOTY.. #FRONT BRAKE #BACK BRAKE
1563,troll_1490.jpg,SEEING 10YEARS CHALLENGE PICS BE LIKE
1564,troll_1491.jpg,VERUM INFINITY WAR UH CAPTIION MARVEL UH PAATHA NELAM MARVEL FAN ILA DA..  TOTAL MCU MOOVIES UH PATHUTU ENDGAME KU WAIT PANRAVANHA DA  UNMAIYANA MARVEL FAN UH
1565,troll_1492.jpg,"*ENGINEERING COLLEGES : ENGA COLLEGE LA PADICHU MUDICHADHUM KAIODA VELAI,KAI NERIYA SAMBALATHODA  SAKRAVARTHIYA VALALAM "
1566,troll_1493.png,"UNNAKKU ORU PONNUNU ""HAI"" SOLLURANNA UNNAKKU MUNNAIDIYE VERA YAARUKKO AVA ""BYE"" SOLLIRUPPA.....!"
1567,troll_1494.jpg,DEI.. ENAKKU INNUM SCHOOLLA ID CARD KOODA KUDUKKALA CREDIT CARD VENUMA NU KEKKARAAINGALE...PHONEAH VAIDA..
1568,troll_1495.jpg,YENNAKKU CHUBBY PONNUNGALA PUDIKKUM ...   CHUBBY'NA??   PAAKURADHUKKU  KOLU KOLUNU ERUPPANGA..!...   ADA KUNDU PUSINIKKA NU SOLLU
1569,troll_1496.jpg,"IN PETTA FIRST HALF I AM RAJINIFIED , FLIM SUPER ..  2ND HALF POVUMA AAHN, ADHU ANAVASHIYAM"
1570,troll_1497.jpg,UNN THOLIYAI PAARTHATHUM UN PAKKATHIL  UTKARNDHA AVA KAADHALI...  UN KADHALIYAI PARTHADHUM PUNNAGAIUDAN VILAGI NADANDHA AVA THOLI...   NEE YAARAIUM PAARKKAMA NADANDHALUM ANGE YENNA PAARVAINU KUMATTIL KUTHINA AVA MANAIVI
1571,troll_1498.jpg,VIJAY TV REALITY SHOWS   AFTER FEW YEARS
1572,troll_1499.jpg,"ORU PHONE PANNA  MATTAN, NERLA PAARTHA TEA KUDA VAANGI THARA MATTAN!... AANA FACEBOOK STATUSLA "" MISSING FRIENDS SO BADLY..."""
1573,troll_15.jpg,ORU MUDHALVAR PRACHARAM PANNA VARARU! MADHIKKIRANA PARUNGA AVAN!
1574,troll_150.jpg,NO COMMENTS
1575,troll_1500.png,HIGHEST PAID MILKMAN
1576,troll_1501.jpg,ORE JOKKUKU NAMMALA 100 THADAVA SERIKKA MUDIYADHU... APPURAM YEN ORE PRACHANAIKU THODARNDHU ALANUM... VAZHKAI ROMBA CHINNADHU.. ENJOY PANNUNGA..
1577,troll_1502.jpg,DURING PRACTICAL EXAM.. *STAFF : RECORD NOTE SIGN  VANGITIYA....?   *ME : KEE KEE...     *STAFF : LAB COAT EDUTHUTU VANTHIYA..?  *ME : KEE KEE...   *STAFF : HALL TICKET IRUKA...?   *ME : YELAM IRUKU VALIYA VIDA SONNA PAYELEEE..
1578,troll_1503.jpg,THE SARAVANA STORE...    THEW LEGEND SARAVANA STORE...    SARAVANA GOLD PALACE AND TEXTILE...   SARAVANA SELVARATHNAM
1579,troll_1504.jpg,DEI.. SONDHAKAREN EVANO SOTHUKKU VANDHUTTAN THIRUPPUDA VANDIYA....!!!!
1580,troll_1505.jpg,*DAD : UN PAIYAN VARAAN... *MOM: APDINGA PAAKAMA SOLDRINGA... *DAD : ADHAAN KARUMANDHIRAM MADHRI ORU RINGTONE VECHIRUKAANE.....
1581,troll_1506.jpg,~TO OFFICE  YENDA... PONGALUKKU LEAVE KETTA MATTUM EDHU AMERICAN COMPANY INDIAN FESTIVAL KULA LEAVE THARA MUDIYADHUNU SOLDRA... SAMBLATHA MATTUM DOLOR LA THARAMA RUBHIYLA THARA...
1582,troll_1507.jpg,*ME : 15 NIMISHAM AH KINDURAAN.. THANI SUUNDAVE ILLA IDHU ENA DA PITHALATAMA IRUKU
1583,troll_1508.jpg,*ELAYA SUPERSTAR FANS : ANDAA LA PAAL VANGA KASU ILAMA PAAL POWDER POTA THANIYA OOTHTHI ORE ASINGAMA POCHI KUMARUU
1584,troll_1509.png,FACTU FACTU FACTU FACTU!!!  LOVE'KAAGA ENGURAVANUM!! LAST BENCH'LA THOONGURAVANUM... NALLAM PADICHADHAA SARITHIRAMEY  ILLA
1585,troll_151.png,ICE BUCKET CHALLENGE IS TEMPORARY HARPIC CHALLENGE IS PERMANENT
1586,troll_1510.jpg,NO COMMENTS
1587,troll_1511.jpg,NO COMMENTS
1588,troll_1512.jpg,OVER THINKING FRIEND... *FRIEND: MACHAN ENAKU THOKAME VARALA DA ORU VELA LOVE PANNA ARAMBICHITTENO...    *MORATTU SINGLE : MOODITTU PADU DA GOYYALA
1589,troll_1513.jpg,NO COMMENTS
1590,troll_1514.jpg,MERINA BEACHIL MEEN SAPIDA RENDU PER MANDAIYA POTTUTANGALAM PAVUM APPURAM APPURAMYENNA ANDHA MEEN MANDAIYA NAI THOOKITTU POIDUCHU.....
1591,troll_1515.jpg,LATE PREGNANCY KELVI PATU IRUKEN..!! ITHU LATE DELIVERY POLA.. KOZHANTHAI VAYITHULAYE 20 VARUSHAM VALANTHUTU IPO THAN VELILA VARAN..
1592,troll_1516.jpg,"PALA MUDIGAL VILUNDHALUM ADHU "" VALUKAI"" PALA ADIGAL VELUNDHAL ADHU ""VAZHKAI""...! AARAMBATHULA KASTAMMADHAN THAMBI IRUKKUM... APPURAM ADHUVE PALAGIDUM.!!!"
1593,troll_1517.png,NO COMMENTS
1594,troll_1518.jpg,"THAMBI, PLACEMENT LA FIRSTU SELECT AAGURATHU MUKKIYAM ILLA CORRECT'ANA TIME LA CALL LETTER VARANUM.. ATHAAN MUKKIYAM"
1595,troll_1519.jpg,REACTION - AFTER GETTING REPLY FROM YOUR FB CRUSH
1596,troll_152.jpg,LOOSU KO MARIE PESADHA DHANASEKARA....!
1597,troll_1520.jpg,"*PEYAR:""SEVVAI""... DHURAM: ""14 CODI KM""... THOZHIL:"" KALYANATHAI NIRUTHUVADHU"""
1598,troll_1521.jpg,"NA SHORT FILM EDUKURAN, ATHUKA NADIKKA UNGALUKKU ACTOR YARAIYAVATHU THERIYUMA.?    *ITHO, IVAN KOODA ACTOR THAN...   YARU IVANA....   ***********"
1599,troll_1522.jpg,MACHA 2015 NAMMA ENNA PANNA POROM ... INTHA VARUSHAM ENNA PANNOM?  -ONNUM PANALA. ATHEY THAAN MARUBADIYUM PANNAPOROM 
1600,troll_1523.jpg,nadigar shreekanth vaakazhikkavillai avarudeiya viralil mai mattumdhan vaithullaner
1601,troll_1524.jpg,40 thoguthiyilum nichiyam velvom echaraja...   40 thoguthi mudhalla enga erukkunu theriyumma.. neram kalam theriyamma comedy pannikittu...
1602,troll_1525.png,naalu autokaaran muthirathai vangi madaku  madakkunu kudikka vendiyadhu dhana!!
1603,troll_1526.jpg,GOD WRITING MY LOVE STORY...   *ME: AFTER 10MINS WAIT..!!
1604,troll_1527.jpg,"*90'S KIDS : PEPSI BALL KANDUPUDICHADHU VENA VELAIKARENNA IRUKKALAM, AANA ADHULA OOTTAI POTTA DHAN BALL UDEIYAMA ERUKKUMNU KANDUPUDICHADHU 90 KIDS THAMIZHAN DA NAANGA"
1605,troll_1528.jpg,ANGA PARU..   KONJAM ANGA PARU KANNA
1606,troll_1529.jpg,RTO OFFICE LA ETHUKKU 8(YETTU) PODA SOLDRANGA EPPA PURIYUTHAAA
1607,troll_153.jpg,"PAAVUM.. VAYASUPONNA VEYILA KATTIPODURINGALE.    *KAI_PULLA : AADHENA... VAYASUPONNUNA MATTUM, THUKITU OODIVARA.."
1608,troll_1530.jpg,*ARASIYAL KATCHIGAL : NAANGAL ATCHIKU VANTHAL TAMIZHNATIL NALLA AATCH MALARUM      *MAKKAL : ETHANA VARUSHAMMA SONNA ADHE NALLA AATCHIYA??
1609,troll_1531.jpg,*SIMBU : THAGA THAGA THAGA THAGA NU THATTAVA
1610,troll_1532.jpg,MY NATPU : MACHAA INK FILL PANA MARANDHUTEN DA    *ME : ENKITAYAE KONJAM DHAN DA IRUKKU SARI INDHA URINJUKO      ONLY 90'S KIDS KNOW THIS FEELINGS REST IN HISTORY
1611,troll_1533.jpg,TEN YEARS CHALLENGE
1612,troll_1534.jpg,"""SURIYAN UDHIPADHAI 40 NIMIDAM NIRUTHINEN!""-THADAALADI NITHTHIYANANDHA""     *PPL: INTHA NAAI UH ROOM LA ODUNA CAMERA VE NIRUNTHA MUDIYALA IVARU SOORIYANA NIRUTHANAARAM"
1613,troll_1535.jpg,SIMBU : DEI ENNADA SOLDRA KALYANAMA... DEI NEEYUMADA...
1614,troll_1536.jpg,*ME : NEE PORANDHA ODANE UNGA APPA AMMA ADHO THERIDHU LA THUNI ADHULA UNNA SUTHI THOOKI POTUTANGA... ADHO!! ANDHA KUPPA THOTILA IRUNDHA.. ENGA APP AMMA DHAN PAAVA PATTU UNNA THOOKITU VANDHU AVANGA PONNU MAARI VALAKURANGA..
1615,troll_1537.jpg,*** CO-ED clg la padichitu oru figur kuda ushar panama ena thanda pana?    *me : yenda CO-ED la ponuga ushar panava da padikranga?
1616,troll_1538.jpg,HIGHEST LEVEL OF STUPIDITY    *BHOGI FIRE : AAMA ATHU YAARU      TICKT KU AMOUNT THARATHA PARENTS...MIXIE GRINDER... AVANUM NAMBA PAIYAN THAN KIRCHHHH
1617,troll_1539.jpg,*Beardless boys : Aiyoo perumale enna PET sir beard irukunu pudichitaru enaku ore santhoshama iruku
1618,troll_154.jpg,"apa rangaraj bande kudadhaan irukkum velaiya vittutu tamilnadu la vulla ovoru college ah poi manavargal mathil modiya pathium ba.ja.ka pathium, indhuthuva kolgaiyai pathiyum nallavidhama pirasangam panni alleluya ggroup madhiri brainwash pandraru adhu sariya ? tamizhnade kaarithupura oruthara nalla vidhama kammikka markettinga pandradhu thappilla aana modiya pathiya yellarukkum therinja unmaiy solli prachara seiradhu thappa?"
1619,troll_1540.jpg,this is how i feel  when the earphones /charger saved my mobile from falling down
1620,troll_1541.jpg,"""navarasamana"" rasanaiudeiya ponnu venumnu thedi alairavanukku.. 'pulirasam' kuda olunga theriyadha pondattidhan amaiva... yenna.... vidhi...valiyadhu....!"
1621,troll_1542.jpg,*tharshan : 20 varushukuthuku munadi kalyanam aaga vendiyava inum kolam potutu iruka intha lachanathula naa ivala propose pananam
1622,troll_1543.jpg,* ena oru buthisali thanam...
1623,troll_1544.jpg,rende adiyil solli puriya vaippavar thiruvaluvar  ore adiyil solli puriya vaippavar - manaivi
1624,troll_1545.jpg,sondha bantham kayil dhuttuillavarai inaiya sontham phonil net ullavarai..
1625,troll_1546.jpg,en padathuku ithukuvaraikum ilatha aalavukku banner ah vaikirinnga yaanna enaku naaley fans thana irukanga en bannerku aanda aandav paal oothuringa yaana yaana enaku naaley fans thane irukunga
1626,troll_1547.jpg,no comments
1627,troll_1548.jpg,goyala idhu adhu la vijay tv what is this same serial bt vera character ah
1628,troll_1549.jpg,jessie : karthik ena nenachu vaazha vetti a irukaan     jaanu: ram ena nenachu vettiya vaazhama irukann
1629,troll_155.jpg,DMK RADHA RAVI MELA CASE PODA COURT OPEN LA IRUKAAM DMK VAIRAMUTHU MELA CASE PODRATHUKU MATTUM COURT LEAVE AAM
1630,troll_1550.jpg,AUTO ROTATION
1631,troll_1551.jpg,ORU PACKET KAATRU VANGINAL INDHU CHIPS MUTRILUM ELAVASAM
1632,troll_1552.jpg,NO COMMENTS
1633,troll_1553.jpg,APPA.. ITHU.. YELLAM AVAN SEIYAL VAKKELU STOREY PA..
1634,troll_1554.jpg,NKP IS BETTER THAN PINK NU IVLO NEELATHUKU ORU POST POTEN ATHULA ORUTHAN VANTHU PINK AND NKP KU ENNA BRO EXTRA ADD PANNI IRRUKANGA COMMENT POTEN NAMBA THAN PINK EH PAKALAIYAE
1635,troll_1555.jpg,"BIKEKU MUNNADI DAD'S GIFT, SISTER'S GIFT..NU..PODURA PASANGA, MAMANAR GIFTNU MATTUM YELUDHA VETKAPADUVADHU YEN?"
1636,troll_1556.jpg,~ VAARATHULAIYE KODUMAIYANA NAAL YENANA INDHA THINGATKILAMAI DHAN
1637,troll_1557.jpg,*ME : ME AND MY MACHAN ARE DOING SAME JOB ME IN CALL CENTER... *HE : MY MACHAN IN CALL CENTRE
1638,troll_1558.png,AUDIENCE FACE AFTER COMING OUT OF ANJAAN!
1639,troll_1559.jpg,NO COMMENTS
1640,troll_156.jpg,*KALPAATHI : PADATHODA ORIJINAL KADHAIYA YEDUTHAVAN KUDA IVALO POOJAI PANNIERUKKA MAATENDA...
1641,troll_1560.jpg,SIMBU ANDALA PAAL VIDEO... FIRST VIDEO : SIMBU FANS REACTION    SECOND VIDEO :: SIMBU FANS REACTION
1642,troll_1561.png,NAA ONNUM VENUMNU UNGALUKKU REQUEST KUDUKKALAYEY FACEBOOK KETTUDHU
1643,troll_1562.jpg,WHEN MY FRIEND ASKS MY WHATSAPP ATATUS ... SONTHAMA ULACHU DOWNLOAD PANUNGADA ... WHEN MY CRUSH ASKS ANUPIVITEN YUVARANI!!!
1644,troll_1563.jpg,THERKALA PADUTHA 2G KATTUDHU.... VADAKKALA PADUTHA 3G KATTUDHU..... APPO 4G KATTURADHUKKKU THERUVULA DHAN PADUKKANUM POLA....
1645,troll_1564.jpg,NO COMMENTS
1646,troll_1565.jpg,"RAJA RANI SEMBA""  * ME UN PER ENNA ?    SEMBA   *ME : OH VELLI SEMBA PITHALAI SEMBA?"
1647,troll_1566.jpg,"*SANDY : SANDY, MOHAN VAIDYA TROUSER A EDUTHAAN SANDY, TROUSER A POTTU MOHAN VAIDYA VAA NINAAN SANDY THANNA MOHAN VAIDYA VA NENACHAAN SANDY MOHAN VAIDYA VA MAARITAAN"
1648,troll_1567.jpg,IDHU.. ADHULA...
1649,troll_1568.jpg,"ORU ROATTULA MUNU KARAPPAN PUCHINGA POITTU IRUNDHUCHA.... APPO ADHULA ORU KARAPPAN PUCHI ""MUNBE VA EN ANBE VA: PAATA PADICHAM... UDANE MATHA KARAPANUNGA SETHU POCHAM... YENU THERIYUMMA...? YENNA., ADHU ""HIT"" PAATTAAM."
1650,troll_1569.jpg,*viewers : apo nenga rendu perum pathukaradhu ungaluke teriyadhu...?!!!
1651,troll_157.png,no comments
1652,troll_1570.jpg,avan paakadha message-ah pannadha love-ah
1653,troll_1571.jpg,IN BEST MOVIES OF INDIAN FLIM INDUSTRY
1654,troll_1572.jpg,WEEKENDS BE LIKE
1655,troll_1573.jpg,WELCOME TO THE TAMILTALKIES BLUE SATTAI... INAIKU NAMA PAKA PORA PADAM PETTA...   *FANS : PODAA POTTTA...
1656,troll_1574.jpg,NO COMMENTS
1657,troll_1575.jpg,IN VISWASAM  IDHU ENNA DA IDHU JILEBI KONDA
1658,troll_1576.jpg,THAT RARE & LUCKY MOMENT WHEN OUR MAINAA IS COMING WITHOUT HER NAINAA
1659,troll_1577.jpg,NEENGA CYLINDER DHANA... CYLINDER NA...   SHORT GIRL-UH AMA SHORT GIRL... SHORT GIRL...
1660,troll_1578.jpg,~ME : SOOTHIKATHINGA DA ENAYA SOOTHIKATHINGA...
1661,troll_1579.png,THEY SAID I COULD BE ANYTHING SO I BECAME MADHAN BABU
1662,troll_158.jpg,USAIN BOLT IN 100 METER FINALS FIRST 50 METERS LAST 50 METERS
1663,troll_1580.jpg,"LIKE VANDHA UDANE, NEENGA LIKE POTTAVANGALA MARANTHUDALAM AANA LIKE POTTAVANGA NEENGA THIRUMBA LIKE PODURA VARAIKUM UNGALA MARAKKA MATTANGA"
1664,troll_1581.png,EVERGREEN TEACHER OF TAMIL CINEMA EK GAON MEIN EK KISAN RAGU THATHAA
1665,troll_1582.jpg,INGADHAN NERAIYA PERU PULLU VANGURANGA.. VA MACHA KETTU PAPPOM..
1666,troll_1583.jpg,SARVADHESA AALAVILLANA OOTAPANDHAYAM INNUM SATRUNERATHIL THUVANGAVIRKURADHU............
1667,troll_1584.jpg,ORU SELFIE EXPEXTATIONS OUR SELFIE REALITY
1668,troll_1585.jpg,WHEN 11TH STD GIRLS MEET NEW FRIENDS HI NA KUNDHAVI... 10TH LA NA STATE THIRD APPO  NA YARU..
1669,troll_1586.jpg,THAT TOUR SPOILING FRIEND   *ME : GOA    SERI PONDICHERRY..    KERALA....  SERII...OOTY..   SERI..KANYAKUMARI...   SERI.. MARINA..
1670,troll_1587.jpg,*INFINITY WAR DIRECTOR : ENNODA STORY THA WORLD BEST STORY...!!!!   *ME : ENODA EXAM PAPERA PADICHU PAKKURIYA......!!
1671,troll_1588.jpg,AFTER FIGHTING WITH GIRLFRIEND...  *BOY: SAPTIYA? *GIRL: HUM SAPTAN SAPTAN  *BOY: ENNA PANDRA?  *GIRL: HUM SUMATHAN IRUKAN  *BOY: HOW WAS THE DAY?   *GIRL : HUM HUM NICE NICE   *BOY : IPO OLUNGA PESURIYA ILLAYA?   *GIRLS : ATHAN SANDA POTTUTTA LA IPO MATTUM NAAN NALLA PESANUM AH?
1672,troll_1589.jpg,NO COMMENTS
1673,troll_159.jpg,*BALAJI MOHAN: SERI VIDU MAARI 3 LA PATHUKLAM  *MARI: REST IS HISTORY
1674,troll_1590.jpg,NO COMMENTS
1675,troll_1591.jpg,*NASA : KONJAM ANGA PAARU ENGALODA ROCKET HA   *INDIA: KANNA NEE KONJAM INGA PAARU MA
1676,troll_1592.jpg,#KIDS : KRISHNA JAYANTHI SCENARIO     #THEIR MOMS : SINGAARAM UNA VECHI THAN INAIKU KRISHNAR KAAL VEKANUM VAAH
1677,troll_1593.jpg,JILL   JUNG   JUCK
1678,troll_1594.jpg,"INDHA MUTTAI VANGI SUTHI VILAIYADITTU, NOOL ARUTHU PINNADI DHAN SAPIDUVOM... #NENAIVUGAL"
1679,troll_1595.jpg,"HOW MANY OF YOU KNOW?   THAT ""ADEENGABAA"" DIALOGUE INSPIRED FROM THURAIMURUGAN"
1680,troll_1596.jpg,NO COMMENTS
1681,troll_1597.jpg,INDHA CHOCOLATE COVERA ILU ILUNU... PERUSA ILUTHU KILICHAVUNGA THARAALAMA LIKE PODALAM..
1682,troll_1598.jpg,NO COMMENTS
1683,troll_1599.jpg,"NEENGA IDHE MADHIRI YERKANAVE ADICHA 10/-RUVAA NAANAYATHAIYE SELLATHUNU KARPPANAI PANNIKITU VANGAMA IRUKKANGA VIYABARIGALLUM, PODHU MAKKALUM! PATHADHU IDHU VERAIYA?"
1684,troll_16.jpg,NO COMMENTS
1685,troll_160.jpg,VEETULA ENGA SAPTINGANU KETTA YENNADA SOLDRADHU....
1686,troll_1600.jpg,"CHINNA VAYASULA YENNADHAN SAPIDA SNACKS VAANGI KODUTHALUM YAARUKKUM THERIYAMMA "" BALPAM"" SAPITTADHU THANI TASTE DHAN"
1687,troll_1601.jpg,NAM VAZHKAIYIL ROMBA THERLINGAANA PAYANAM YENBATHU... PETROL EPPODHU THIRUMO ENA BAYANDHU BAYANDHU BIKE OOTRADHU DHAN.!
1688,troll_1602.jpg,AFTER FINISH SCHOOL 4:00PM    *FRNDS: VADA GROUND KKU POI VELANTTU POLAAM     *90'SKID : ENA VEDUNGADA SUNTV LA 4:30KKU TOM &JERRY POTRUVANGAA NA POI PAAKANUM
1689,troll_1603.jpg,"AVAL PAADHAM PATTA IDAMELLAM MUTHAMITTEN AANAL AVAL EN AMMAVIDAM SONNAL....... ""AUNTY UNGA PAYAN MANNU THINGURAN YENDRU :'("
1690,troll_1604.jpg,*DOOD: MY RULES.. MY LIFE..    *TL: DEI.. UNNA MANAGER KOOPIDURARU PAARU..
1691,troll_1605.jpg,VIJAYAKANTH: ENNA MAVANE EDUKKUROM...   PAIYAN: SELFIE EDUKKUROM PA......    VIJAYAKANTH : YENNAKU EDHUVUM THERIYADHUNU POI SOLDRIYA SELFAA EDUTHA ADHU SELFIE ADHUVE GROUPA EDUTHA GULFI MAGANE...
1692,troll_1606.jpg,EVANUGA YELUDHURA ANSWER LAM PATHU YENNAKKU EPA HEART ATTACK VARA POGUDHO
1693,troll_1607.png,TEALA URINA BANNUM.. FACEBOOK LA KARAT PANNA PONNUM ROMBA NERATHUKKU NILACHURUKKADHU..
1694,troll_1608.jpg,*MY FRND: MA LIFE MA RULES !!   *ME : APO VAA NIGHT VELILA ENGANA POI SUTHITTU VARALAM    *MY FRND: 6 MANIKULLA VEETUKU POLANA AMMA THITTUVANGA... NAAN VARAKA !!
1695,troll_1609.jpg,UN THOLIYAI PAARTHATHUM UN PAKKATHIL NERUKKAMA UTKARNDHA AVA KADHALI  UN KADHALIYAI PAARTHADHUM PUNNAGAIUDAN VILAGI NADANDHA AVA THOLI  NEE YAARAIUM PAARKKAMA NADANTHALUM ANGA YENNA PAARVAINU KUMATTIL KUTHINAL AVA MANAIVI
1696,troll_161.jpg,SAPIDA THEVAIYANA PORUTGAL... THATTU...TAMLAR...KARANDI... EVATRODU.TV.REMOTE...
1697,troll_1610.jpg,CLOSE ENOUGH
1698,troll_1611.jpg,"SIR... YENNAKU ORU 500 KODI ""PERSONAL"" LLOAN VENUM...   YOOOV! YEDHUKKUYA AVALO PANAM?    VELINATTUKKU POIYE :SET""YIL AAGALAM NU ERUKKEN...!!!!"
1699,troll_1612.jpg,MUTHALLA MAY16 RESULT SONNAGA... IPPA MAY9 DATELA RESULTNU SOLDRANGA.. IDHULA YEDHO SADHI ERUKKU...    AYOO... YAPPA... UN THOLLAI THANGAMUDIYALA... MAY9 DATE 12VADHU PARICHAI RESULT....
1700,troll_1613.jpg,AFTER EACH SHOTS DURING VRN SHOOTING.
1701,troll_1614.jpg,SIR PARICHAI PAPERLA MUTTAI PODADHINGA SIR...   YENDA.. PURATTASI MAASAM VIRADHAM SIR...
1702,troll_1615.jpg,"IN HARPIC ADERTISMENT,  INTHA BATHROOM YARUKAGA  UNAGALUKAGA THAAN... APO KUDUNGA... *THAT GIRL : BATHROOM AH KUDUKA SONNA HARPIC AH KUDUKRA .. YENADA MUTTA THANA PANITU ERUKA MUTTA PAYALE"
1703,troll_1616.jpg,*GOD : ENNA DA IPPO ELLA ENTA ETHUMEA KEKKARATHU ILLA...   *ME : NEENGA KETTALU KUDUKARATHU ILLA ATHA NAANU KEKKARATHU ILLA
1704,troll_1617.jpg,*MY FRND : MACHA NAN BIKE RACE POREN DA BYEEE   *ME : BIKE RACE NU POGA VENDIYATHU APRM VAAI THAVADA LAM KILINJU VARA VENDIYATHU
1705,troll_1618.jpg,ella meri poringa da...  *arya : ivanum namaku equal'ah maintain pantrane
1706,troll_1619.jpg,"dei ne ""coomputer science"" la ""physics"" eludhunadha kooda manichiruven daw aana ""phenomenon"" ku badhil ah ""lakshmi menon"" nu eludhuna paaru... adha matum mannikave maatenn da"
1707,troll_162.png,daily facebook use panninaa romba nalladhaam...   yaaruku? mark zuckerberg ku
1708,troll_1620.jpg,no comments
1709,troll_1621.jpg,nignt thookkame varamattingudhu.. yennu theriyama erundhen.. appuramdhan therinjudhu.... ullathil nalla ullam urangatham.. idhu theriyama nan vera bayandhe poitten....
1710,troll_1622.jpg,"ME: ""ASSIGNMENT MARANDHUTEN SIR""  PROF:""MORNING SAPUDA MARANDHIYA?"" ME:""THIS IS AN UNWANTED QUESTION IRRELAVENT TO THE CURRENT SITUATION"""
1711,troll_1623.jpg,IPPADHAN MUDI VETTITU VANDHEN SALOON KADAI KANNADILA PATHEN ALAGA ERUNTHUCHU KULICHUTTTU VANDHU VEETU KANNADILA PATHA IPADI ERUKKU..
1712,troll_1624.jpg,"#MOM : DAI YANGA ORU PACKET PALPOODIYA KAANAM...  #90'S KIDS : ATHU TASTE HA IRUNTHUCHA, ATHANALA APPADIYAE SAPTUTAN...."
1713,troll_1625.jpg,INDHA TAMLAR 1985 TO 1995 VARAI EVALAVU FAMOUS THERIYUMMA..? YAARELLAM USE PANNI IRUKKINGA...
1714,troll_1626.jpg,UNGAL KANNIR THUDAIKKA AAYIRAM PER VARUVANGA... MUKKU THUDEIKKA ORUTHANUM VA MATTAN IDHU KULIRKALAM.. SALI PIDIKKAMA PAARTHUKKONGA....
1715,troll_1627.jpg,NO COMMENTS
1716,troll_1628.jpg,MOSAMA PERFORM PANNINA YUVRAJ VEETU MELA KALLU VEESARE APPO NALLAA PERFORM PANNINA KOHLI KU PUDHU VEEDU KATTI KUDUPIYAA?
1717,troll_1629.jpg,NO COMMENTS
1718,troll_163.jpg,#SAYYESHA : UNCLE!!  #ARYA : ENNA MA?  #SAYYESHA : CHOCOLATE VAANGIKONGA... HAPPY CHOCOLATE DAY!!
1719,troll_1630.jpg,THERE IS NO PATTABHI IN CHINNA PAPPA PERIYA PAPPA THEN IT IS NOT CHINNA PAPPA PERIYA PAPPA MY CHILD
1720,troll_1631.jpg,*THOSE GIRLS* APO NANGA DOCTOR AAGA VARALAYA DA..
1721,troll_1632.jpg,10 YEAR CHALLENGE OF DORA AND SHINCHAN
1722,troll_1633.jpg,EN MARMAGALUKKU ROMBADHAN KOLUPPU....! YEN YENNA SENJA?   NAN PAALAY VECHU PAAL GOVA PANDREN.. NEENGA RASATHAI VECHU RASAGULLA PANNUNGURA..
1723,troll_1634.jpg,GIRLS WEIGHT 70 KG AFTER WASHING FACE GIRLS WEIGHT 60 KG
1724,troll_1635.jpg,*MY FRND: MACHI VAZHAVEY PUDIKALA DA  *ME : SAGAVA PORA..?    *MYFFRND : ATHUKULLAYA..!
1725,troll_1636.jpg,GOOGLE TO SHUT DOWN TOMORROW OUR REACTION KADAISIYA OREY ORU THADAVA ENODA PROFILE LA PAATHUTU VANTHUDREN PA
1726,troll_1637.jpg,WORLD MOST EXPENSIVE PAINTING
1727,troll_1638.jpg,*ME : UNGALA NAMBI TA REVALUATION PODA POREN... CLEAR PANI VIDUNGA   *AU : MAARAN IT'S MY DUTY   *AU:REST IN HISTORY
1728,troll_1639.jpg,*PEOPLES : ENGALA PATHA RMBA MAKKU MATHIRI THERIYUTHULA UNGALUKU
1729,troll_164.jpg,ENNATHU MAARI 3'KU SCRIPT AAIDUCHA
1730,troll_1640.jpg,NO COMMENTS
1731,troll_1641.jpg,THE MAN WHO HAVE LIVED IN DARKNESS BEFORE SIDHARTH ABIMANIYU
1732,troll_1642.jpg,"*DOCTOR : DEI NEE ENGINEER AH  *ENGINEER : AAMA, YEPPADI KANDUPIDICHEENGA   *DOCTOR : BLOOD TEST RESULT KU, REVALUATION APPLY PANNIRUKKA"
1733,troll_1643.jpg,SAMANTHA MUNJILA ERUNDHU PLASTICKA KALICHITTA... ORU SAPPA FIGURE DHAN MINJUM...
1734,troll_1644.jpg,WATCHING PETTA 1ST HALF... CLIMAX
1735,troll_1645.jpg,NO COMMENTS
1736,troll_1646.jpg,NO COMMENTS
1737,troll_1647.png,SOLVATHELLAM UNMAI...   HOW AMILY LADIES SEE      HOW I SEE THAT PROGRAM
1738,troll_1648.jpg,HAPPY INTERNATIONAL YOGA DAY
1739,troll_1649.jpg,TODAY ~ PROMO    ~VANITHA ARMY : THARUVIYA THARAMATIYA THARALANA UN PECHU KA..
1740,troll_165.jpg,HOW I FEEL THESE DAYS AFTER DOING 3G RECHARGE
1741,troll_1650.jpg,THANIYAR PAALLA KALAPADAM ILLANU NIRUPICHA THUKKULA THONGURENNU SONNA NAAYE YEDHUKU MONAILA YEGATHALAM PECHU..
1742,troll_1651.jpg,NO COMMENTS
1743,troll_1652.jpg,*FEMALE CONTESTANT : NAN ENNA THINGS EDHUTHU VARANUM BIGGBOSS...  #BIGGBOSS : ONUM VENNA MAA.. NEE MUDIKITTU VANTHA PODHUM...
1744,troll_1653.png,VIJAY AWARDS JURY TEAM
1745,troll_1654.jpg,~IN COLGATE AD~ VEDHAMUM   VINGGANAMUM
1746,troll_1655.jpg,1967LA ANNAVUKKU OTTU POTTA BODHU...1969LA KALAINGAR MUTHALVAR AANADHU YEPPADI.!
1747,troll_1656.jpg,NO COMMENTS
